bb006eb8f2	92bb2	কিছুটা বেশি
bb013f6bec	e9759	সেটাকে আখের রস বলে
bb0169947d	95907	ইয়াহু
bb019c0a30	d0c70	জাতিসংঘ ১৯৫৭ সালে
bb01b5ad8a	d5f7b	এ প্রোগ্রামটি বাংলাদেশের
bb020d132b	5dd61	অন্ধকার হাতড়ে
bb02516fc2	17dcd	বাজারে এসেছে দেখেছেন
bb027569ec	08458	যোগাযোগ করে কোনো লাভ হয়নি
bb02a3400f	351dd	সেই মুহূর্তে আমার মধ্যে
bb02b35880	5639c	ভুলিয়া গেলেন
bb03775c58	2aecc	পার হয়েছে আড়াইটি দশক
bb037c2d1b	c9c19	ফাঁপা প্রতিশ্রুতিতে পর্যবসিত হওয়ার পর
bb03a1aace	2ac82	বড় একটি শ্বাস ছেড়ে
bb03a4df89	4f450	আমার পেছনে দাঁড়িয়ে
bb03a77eec	2ac82	শুক্রবার ঢাকাসহ সারাদেশে
bb07262037	0f047	১ পয়েন্ট কমে
bb07552dbf	9d46f	ঐদিনই দেখেছি
bb07ee8342	a46e2	ও প্রশিক্ষণ দেয়া হচ্ছে
bb082ca4b2	4c1eb	বেশ, চল
bb088c3fb4	932bb	যদিও ঘটনার পরপরই
bb08d2dc4e	4a67e	নামে অভিহিত
bb08ff5279	18a52	তরবে যদি ভবসিন্ধুতে
bb093cf9bf	554fe	প্রেমের ছড়া
bb099603ab	4fbd1	শিল্পী মশিউর রহমান রিংকু
bb09bfdd0e	c173f	মাহির মতো
bb0a492786	4f2ae	অবস্থান তৃতীয়
bb0a4de572	509f6	বিবিধ প্রকারের জরির
bb0afbfb9a	db181	আহমদ ছফা: প্রজ্ঞার আলো
bb0b8b86ad	4e900	দুর্ঘটনার খবর পেয়ে
bb0be1bcff	a43b5	ভিটামিন
bb0c5ea13c	b9b98	এর ছাদে
bb0c6f0152	7b103	প্রাথমিক প্রস্তুতি
bb0c9ff8c8	22096	বাংলাদেশ ক্রিকেট বোর্ড
bb0d0d6107	93080	মিজানুর রহমান জানান
bb0d6b6cf1	17dcd	তাই সবাই
bb0de04bd7	24aed	এইচ টি ইমাম
bb0f6443bb	18a52	সঙ্গে সঙ্গে এই মন্তব্যও শোনা যায়
bb0faf4007	2556b	ভাই-বোন ও স্বজনদের কান্নায়
bb1022ddf5	2c9c5	সারা দেশ ঘুরতে হয়েছে তাঁকে
bb10b835e8	93d3b	ইমপ্রেস টেলিফিল্মের ছবি
bb1133a71d	06527	সামিল হতে পারেন
bb115562de	6d129	লোকজন চ’লে গেলে
bb1197b13f	68ab7	বসবাস করছি
bb121eb1e1	ced74	খাস সমুদ্র-জয়ী
bb1263186f	0d8c1	সেনোরা
bb126d5080	4164f	আহসান হাবীবকে বলা হয় চল্লিশের সমাজ চেতনার কবি।
bb12a0a79a	acb88	অধ্যাপক আনিসুজ্জামান ও সমরেশ মজুমদার
bb12aa6aba	25696	কেনো ঘটনা ঘটেনি
bb130c9159	13b70	তিনি আসামীদের নাম
bb14208558	948d3	রোববার বহির্বিভাগে অনেক রোগী
bb1437b50a	aabe7	ইংল্যান্ড এবং নিউজিল্যান্ডের মধ্যে
bb1452c722	11bd2	এই সংগ্রাম কি
bb15a56bc7	31f09	যা থেকে তামাক
bb16405299	b52ab	ধোঁয়ার জন্য
bb16a70dd3	b9b98	আউটলুক ভারতে
bb16b0a088	0d8c1	দল দুটি
bb16cdcc9c	880ae	আমার হাতে আসিয়া পড়িল
bb16e33c3d	06527	ঠিক যেন পূর্ণতা পায় না
bb173205e5	c41d8	আরও ১০০ মেগাওয়াট বিদ্যুৎ
bb17396755	3bea8	চারটি বই কিনলুম
bb17788466	7ee9b	আনন্দ পেতেন বলে শোনা যায়
bb17b655ed	b00ba	এম শামসুল ইসলাম
bb17c11370	68ab7	বিতরণ করেছেন
bb17cd697a	eaa7a	রাস্তার কথা বলা হয়েছে
bb17f863eb	cb1aa	একপ্রহর বেলা থাকতে
bb185fa477	388c9	পূর্ণাঙ্গ পাবলিক বিশ্ববিদ্যালয়ে
bb18686bd6	2fc12	নদীর জলে
bb18817f0b	ee7b2	এই গ্রন্থ প্রণীত হইয়াছিল
bb188d4c22	323f1	সর্বোচ্চ সাজার আদেশ হওয়ায়
bb18dcaf47	28bb3	মাইক্রোসফটের অংশীদারে ওয়াটার হ্যাকাথন
bb19abd3f1	2de86	আজ বুধবার দুদক চেয়ারম্যান হিসেবে একজন কমিশনার নিয়োগ দেওয়া হবে বলে মন্ত্রিপরিষদ বিভাগ জানিয়েছে।
bb19fd2ef9	42898	কোন সে জোয়ার করেছে
bb1a39eec3	68ab7	স্মার্ট সঙ্গিনী তো সবাই চায়
bb1b486f43	7ed14	এফ এম রেডিওগুলো
bb1b5743a5	e6203	কোন রকম বাঁধা
bb1b77dd80	b78ec	এই প্রথমবার
bb1b951f15	6aac8	মানসিকভাবে
bb1c054b74	1c618	এর সবচেয়ে আকর্ষণীয় অংশ
bb1cce26bf	3fc9d	বর্তমান চ্যাম্পিয়ন স্পেন দল
bb1d20a133	2f547	পুলিশের পক্ষ থেকে
bb1d429f6d	7d3e1	বোধ হয় না
bb1d536083	3d17c	দেশে ভূগর্ভস্থ পানির স্তর
bb1d64278a	8c07c	প্রযুক্তির সাম্প্রতিক খবর
bb1da794a0	282d3	২০১৩ সালের মে মাসে
bb1e046b57	7898e	একজন পরিচালক
bb1e1da719	9813c	আটক নেতাদের মধ্যে
bb1e4bd6eb	06e62	ইন ভিট্রো পদ্ধতিতে
bb1e56d45a	7c272	অভিনয় করেছেন ইন্দ্রনীল সেনগুপ্ত
bb1ef48b11	c3cca	যে গ্রাম থেকে
bb1ef8c220	d2faf	দলে আনা হচ্ছে না
bb1f317250	21e54	এ জগতের কোথায়
bb1f44707f	4bd2c	ও বিচারপতি কাজী ইজারুল হক
bb1f598e28	ef4f8	লোকায়ত দর্শন
bb1f6d8acc	e2f12	তাঁর গবেষণামূলক
bb1f818990	22096	সর্বশেষ প্রতিবেদনে দেখা গেছে
bb1fd42571	2d78f	বাংলাদেশ থেকে আসা
bb20ad3eba	54cdd	লেখার চেষ্টা করছি
bb20b51c87	536d9	হুমকি নয়
bb20c137ca	d136b	চিহ্ন-পাঠের
bb21007a5b	77f82	রাত ৮টা পর্যন্ত
bb2178f83a	6e6fa	বাপ-মা লইয়া
bb21b77a7b	c2082	স্রেফ সিগারেট পাওয়ায়
bb22011024	db181	ধর্মান্ধ হচ্ছে
bb223d2c13	e9fa7	এগুলি সংস্কৃতে রচিত হইলেও
bb22586828	967fd	বাংলাদেশে আসবেন সঞ্জীব চট্টোপাধ্যায়
bb22b04d22	6dff5	তুলে ধরা হয়
bb23506291	287bd	লঙ্ঘন করছে
bb2355d094	eb179	সাজঘরে ফিরে যান
bb2375c01c	351dd	এই সত্য যে
bb239237c4	08458	তুরস্কে লেখকের জীবনই
bb23be6ce0	2909b	অর্থ নিয়েই ১৯০১ সালে
bb23e26a06	6e8cb	এদিকে মিশরের সরকারী বার্তা সংস্থা
bb2405ffbe	11bd2	বাংলাদেশের জয় নিশ্চিত হয়ে যায়
bb245d6812	491a5	ঘটনায় নিহতরা হলেন
bb24a9f911	17ca1	পাকিস্তানোত্তরকালে একটি গোষ্ঠী
bb24b6e2e9	91b16	আমি বেঈমানও নই
bb24e11a0b	5dd61	তা সম্পন্ন করা হয়
bb24ef074d	7aed9	কলিঙ্গ ইনস্টিটিউট অব ইন্ডাস্ট্রিয়াল টেকনোলজি
bb252a2536	cd3ac	এই নতুন সিংহাসনে
bb254a6100	239f7	ভারতে প্রবেশ করে
bb25675dff	cb627	খাওয়া সহ
bb25b2b829	11915	ফয়েজের বোঝাপড়া ভালো ছিল
bb25f44ee4	6b437	শ্রমিকদের কমিটির মাধ্যমে
bb2605fb71	bdfc1	এক সম্ভ্রান্ত মুসলিম পরিবারে
bb26318850	c2082	নানা দলে বিভক্ত
bb2649559d	52f27	কানাইঘাট
bb266abdff	17ca1	পুলিশ বলছে এর পরও
bb2703d40b	ea5be	ওমর সানী
bb2761bfed	903fa	ফোন পেয়ে তার পরিবার
bb27c09cb6	e2ba2	রাষ্ট্রক্ষমতা দখল করেছে
bb27e5e2bc	64092	বনের অবস্থা
bb27e8310f	2fe3c	এমন ঘটনা ঘটেছে
bb280ecb18	698ff	তৈরি করতে হলে
bb2820b988	086dd	ইফতারের পর
bb285903ca	5dd61	মালিকপক্ষের সহযোগিতা থাকলে
bb285c9c0e	2de86	তাই ডিবি অফিসে ঢোকার পর
bb286eed73	e6e48	বাকি মেডিকেল কলেজগুলোও
bb2870db90	28dfc	কেবল ‘পাগলা দাশু’
bb2895e527	c173f	অবিশ্বাস্য বিস্তার ঘটেছে
bb28f6e429	43b04	ঠিক তেমনি
bb292b2523	29f8c	দেয়ালের গায়ে সেঁটে থাকা
bb29acbd1d	4e900	সাতটি ট্রাক
bb29dbe1ff	e754e	মনোনয়ন দেয়া হয়েছে
bb2a09066e	351dd	থেকে ২৩শে আগস্ট, ১৯৭৫
bb2a7864a5	0e637	তারা ভাল আছেন
bb2a7d1af0	4237e	বিজ্ঞানী ও সাধকগণ
bb2a9863d3	49d63	ফ্যান্টম গার্মেন্টসের ফ্লোর ইনচার্জ
bb2a9ef588	7351e	উৎপাদনের লক্ষ্য রেখে
bb2aa12052	6c17f	ক্যাম্পাসের প্রভাবশালী নেতা
bb2bb14817	2556b	নারীদের জন্য ছিল
bb2bf28573	13b6a	মানুষের হাতিয়ার শানিত হয়েছে
bb2c3125a4	4bede	অ্যাস্কি কোডেও
bb2c33f625	4a67e	বাইরের দেয়াল জুড়ে
bb2c538583	ca831	স্বাধীনতা ২৬ নামে
bb2d0bf093	0d8c1	চট্টগ্রাম এলাকায়
bb2d0ed807	153c9	পুলিশ তার ভাইকে
bb2d5bdc52	c958a	লোকায়তিক চেতনার
bb2d692e60	16a17	নতুন নতুন রাজপথ
bb2d6c3d49	18460	নাসিমাকে আটকের সত্যতা
bb2d999ed4	ab946	একটু মরাল সাপোর্টের অপেক্ষায়
bb2db9fd09	3ec4d	সংবিধান জনগণের জন্য
bb2e60763d	b9122	দড়ি ছেড়ে দিয়ে
bb2ece0530	a0277	শাহবাজের হাতে
bb2eebf48d	554fe	প্রাকৃতিক গ্যাস, মাছের উপর
bb2f0597a3	7ee9b	পরাজয় ছিল সঙ্গী
bb2f4dbc1e	29bab	তাদের কাউকে আটক করা যায়নি
bb2f88aeb4	47e8d	মর্মান্তিক সব ঘটনার
bb2fa1f040	1cb75	মুনীর চৌধুরীর ভালোবাসায়
bb2fb42ffb	2de86	কখনই অর্জিত হবে না
bb2fbf70f4	3c897	এইডস রোগের মতো
bb2fced773	b8ed8	জেলা পর্যায়ে ঘাঁটি থাকবে
bb2fd6a0e4	c7705	ঝড়ের কবলে পড়ার পর
bb2fff38b5	db735	বাংলা সাহিত্যের ইতিহাস
bb30850a3a	49d63	বড় ধরণের নিরাপত্তা হুমকিতে
bb30bb3517	65652	নাটোর, রাজশাহীতে
bb311421e7	b8bdd	নগর গোয়েন্দা পুলিশ
bb31b7f83c	086dd	নিজদলের নেতাকর্মী
bb31dc3862	4ea73	হিজবুত তাহরীর
bb3208b7b7	4bede	গ্রেপ্তার করেছিল
bb322f22cc	2bd99	পঞ্চম দেশ হিসেবে
bb32543380	66c6b	নানা রকম পোশাক
bb32b28e9c	24aed	আপিল শুনানির জন্য
bb32dfcbe0	4164f	নাম
bb338ce332	0f047	প্রতিটি ভোট কেন্দ্রে পুলিশ মোতায়েন করা হয়।
bb33e38342	16877	দ্বাদশ আদিত্য
bb346e47d6	80539	পুলিশ ছিল নীরব দর্শক
bb34d2a3dc	cb842	যে ভুল করেনি
bb35ee0fcd	e2ff7	যথেষ্ট তথ্য-প্রমাণ
bb365e42a8	93bf3	আমরা এই তহবিলটাকে
bb36b3c342	e2c11	১০০ ছাড়িয়ে গেছে
bb36bfa1c5	10a9f	বাংলাদেশের অবস্থা নিয়ে
bb38271ddd	a43b5	সঠিক পদ্ধতিতে করা হয় নি
bb38334dfd	24f73	পণ্যটির রপ্তানি লক্ষ্যমাত্রা
bb3837d455	a274b	তিনি বলেন, "বিদেশী ক্রেতাদের আতংক দুর করতে সরকার পদক্ষেপ নিয়েছে।
bb38832eb2	a43b5	উদ্বিগ্ন করে তুলছে
bb38bd76aa	e2c11	পদে যোগদান করেন
bb38c00f34	0d4cb	সোশাল নেটওয়ার্কিং সাইট টুইটারে
bb38cf1053	bc81e	মি: ইসলাম আরও বলেছেন
bb38e2b01c	7f71c	যাওয়া যাবে আরিচা
bb38e860d8	ef915	অদ্ভুত সুন্দর অনুভূতি নিয়ে
bb3964708d	509f6	অ্যাকিলিস ছিলেন
bb396e2685	ce180	তুলে ধরা যাবে
bb39b9687d	58998	মোটরসাইকেলও গাড়ির লাইসেন্স ফি একই
bb39c511ec	10a9f	পাথরের চোট খেয়ে
bb39e8ab9a	f9dfb	কারণই বা কি
bb39ea3193	cc9fd	বুদ্ধদেব বসুর ছোট ভাইয়ের সঙ্গে
bb3a0643db	14816	মুনীর চৌধুরী পূর্ব পাকিস্তানে
bb3b1adc6c	2bd99	কিন্তু বিয়ে হয়ে যাওয়ার পর
bb3b708ab4	ee7b2	সহজে খুঁজে পাওয়া যায়
bb3b86c763	c4973	নানা বিতর্ক সৃষ্টি হয়েছে
bb3cba29df	2d98b	দেশটিতে গত ৩০ বছরে
bb3cd6414c	16877	বর্তমান মুন্সিগঞ্জ জেলার
bb3cf931af	4dd57	আমরা বিচার করে
bb3f4e2363	59c73	বিস্তারিত' বাটনে ক্লিক করে
bb3f51351d	730c3	দেশের পরাধীনতা
bb3fc9af53	c749e	চিলেকোঠা নামে
bb40053f92	6e6fa	পাকিস্তানের সমর্থক হলেও
bb4043f405	e2ba2	ওয়ার্কশপ অনুষ্ঠিত হবে
bb40576bb3	17ca1	কানা একটা গলিতে
bb4132079e	56508	আইন অনুযায়ী যাচ্ছেনা
bb42493a80	2c9c5	মিঠুন চক্রবর্তী
bb428b62fc	2396d	মশিউর পাখির বাচ্চা
bb42df2920	0a7a0	গর্ভবতী মা
bb43412972	e9589	দৌড়ে যান
bb43e3fe26	7b60a	তিনি স্বীকার করেন যে
bb43eef20c	10a9f	রাকিব হাসনাত-এর প্রতিবেদন
bb4407a0c7	f7a7f	অজিত দত্তের উল্লেখযোগ্য
bb44fdb1f4	16cfb	বাতিলের দাবি জানিয়েছেন
bb453999ca	0744c	ইব্রাহিম আল-কোনি
bb45773588	767ff	কখনও সম্পূর্ণ রূপে
bb45f1430a	22096	পথে বসছে
bb462b6c29	b8bba	জড়ো হয়েছেন এখানে
bb462dd33a	7f2ef	অন্যদিকে বিজ্ঞাপন সংস্থাগুলো
bb46764f39	56508	পাতলা গোল করে কাটা শশা
bb46cdf719	a699c	মহাসড়কের খন্ড খন্ড মিছিল শেষে
bb47020560	5639c	বি-ক্যাশে ৩০ হাজার টাকা
bb4742dd41	31f09	৫ সদস্যের আরো একটি
bb47b7ce98	14816	তিনি এই কথা বলেন
bb48e089b6	5cb47	আফগানিস্তানের খায়বার পাখতুনখোয়া প্রদেশ
bb49073bdb	ee994	পরার অভ্যেস হয়ে যাবার জন্য
bb490cee80	bf530	চ্যানেল আইতে
bb49190b7a	33814	সেখানে ব্যবহারকারী চাইলেই
bb495fbdd6	e2c11	২০১২-১৩ অর্থবছরের পুরো সময়ে বাণিজ্য ঘাটতির পরিমাণ ছিল ৭০১ কোটি ডলার।
bb499c32a9	2ac82	এ ঠিক ভারতের ধন
bb4a07ac9b	69d9a	সেদিকে নজর দিতে হবে
bb4a1bf2f1	d7a68	শীর্ষেন্দু মুখোপাধ্যায়
bb4abb543f	a1d4a	ব্রাজিলে অসময়ে বৃষ্টিপাতে
bb4ae62a43	25696	তাদেরকে আগে থেকেই
bb4b39ea39	e6e48	বিরোধীদলের হরতাল-অবরোধের মতো কর্মসূচি
bb4b54e907	7ed14	সুবিধা দেয়া হয়েছে
bb4bc720e8	42898	প্রতিদিনের মতো
bb4c67da2f	0b7ca	বিবেচনা করছেন না
bb4cdb1446	da6f0	মুক্তিযুদ্ধকালের মানবতাবিরোধী
bb4d64b650	a0277	এলাকাগুলোতে আশ্রয় নিয়ে
bb4dc47ed7	32b3e	এশিয়া কাপের গত আসরে
bb4e3d0e2a	9282d	১৬৪৭ সালে
bb4e68f5ae	18460	পাহাড়চূড়ায় রয়েছে যে লোকটা
bb4e6af2cb	37d7e	বাম্পার ফলনে একদিকে
bb4ecd63d6	60f77	দেবীপ্রসাদ চট্টোপাধ্যায়
bb4edbb79b	3bea8	মেছুনী তাকে এমনি বকুনি দিত
bb4f0b35fb	b9122	এছাড়া মাঝারিমানের দল উদিনেজে
bb4fc30921	65e30	স্থানীয়রা প্রাণীটির
bb5003d4d5	f9dfb	অস্ট্রেলিয়া একটি দ্বীপ-মহাদেশ।
bb504ea6cc	eaa7a	কাজে বড় হয়ে উঠুন
bb50bf03f6	b78ec	অনেক বড় বড়
bb51091d1f	717bb	আইডি হ্যাক
bb518eb805	2840e	ঢাকা পৌঁছার পর
bb51db2456	92bb2	ছবি: মুস্তাফিজ মামুন
bb5219a89b	745b7	নিজের মুখে মুখে
bb52dc56ea	e03fc	ডেকে আনতে পারে
bb53577203	0895a	জড়াজড়ি করে আছে
bb5366d84a	5639c	প্রশ্ন হলো
bb53a7b52f	c7a89	এটা নাশকতা নয়
bb541cfd4a	3fc9d	অনুসরণ করিয়া
bb5433a333	e9759	ইরাকের বাগদাদ থেকে
bb544f2c17	6dff5	পরে প্রকল্প থেকে
bb54620115	a9a58	ক্ষতি পুষিয়ে নিতে
bb54d61542	68ab7	তাকে পিটিয়ে হত্যা করে
bb552b085d	49543	যোগাযোগ করে তাকে পাওয়া যায়নি
bb554e5c7b	e3d8b	শার্লিন আর চলচ্চিত্রটি
bb55b56040	d7a68	মূলত ব্রাউজার রেন্ডারিঙের
bb55bab5cb	ca088	এমন সব পোশাক পরবো
bb55c7e2a7	43b04	দলটির শীর্ষস্থানীয় নেতাদের বিরুদ্ধে
bb55fb0d24	31f2a	এ বৃহৎ খাত রক্ষায়
bb563ae907	9642e	রক্ত পড়ছে
bb56941c5c	d5f7b	উচ্ছেদ করা হয়েছে
bb56b0704e	39dd0	রাজপথে মিছিল করেই
bb5741863d	5dd61	লোকায়তের সঙ্গে
bb574f0eb4	b8bba	বাংলার মসনদে
