cf0013ea2d	e2ba2	তবে এদের মধ্যে
cf59b5ef23	bf530	দীর্ঘ ১১ ঘণ্টা
cf59cce645	4bd2c	ইমরুল কায়েস রানে
cf5a1989cd	2f547	রিপোর্টটা আমারই পেশ করা
cf5a73a5b9	f4ba7	দুইটি হাইফেন অক্ষর
cf5a8d4251	590d0	কাজ করেছেন মানাম আহমেদ
cf5ae3dd42	2d78f	যার মধ্যে রয়েছেন রবীন্দ্রনাথ
cf5b48dbbf	d9817	এবং কালোকে কালোই বলি
cf5b706827	6c6bf	তবু গানের ব্যাপারে প্রবল আকর্ষণ
cf5b70ebdb	c749e	মুসলিম স্ত্রীও
cf5b7586e2	903fa	উদ্ভ্রান্ত বালকের সঙ্গে
cf5b7a0023	355c1	তাদের অনুপস্থিতিতেই
cf5bb45326	5639c	শুনানির সময় আজ বলেন
cf5bdadeba	8ba2b	কার্যকর করেন
cf5bdd825c	d2355	আজ অধ্যক্ষ স্যারকে
cf5bed2574	943de	জল খুব ক্ষীণধারায়
cf5c010074	43b04	১৯৩৪ সালের ৪ আগস্ট
cf5c4840cb	4fbd1	চাহিদা নিরূপণ করা
cf5c5fd792	ff1c3	স্থাপন করা হয়
cf5cfc9d47	1f733	সবচেয়ে প্রামাণ্য
cf5d109d0f	2fc12	ব্রাহ্মণ্যের ও উপাসনার সার
cf5d3b54f2	05901	২৫ মিলিলিটার
cf5da551f7	8143b	জবানবন্দী দিয়েছিলেন
cf5dda78b9	28dfc	শ্রমিকদের কথা ভেবেই
cf5e8233ad	dec2d	দুর্ঘটনার ঘটে
cf5eadbff2	698a4	স্মলটকের মেসেজ
cf5eb10663	745b7	তারা প্রাণ খুলে
cf5ed5354a	f1ff2	আন্তর্জাতিক অপরাধ ট্রাইবুনাল আইনে ২০০৯ সালে প্রথম সংশোধনী আনা হয়েছিল।
cf5f520510	9e923	সময় পাওয়া গেল
cf5fb75881	ce775	একটি আমার এক
cf60984068	e2ff7	স্ত্রীর হাতে
cf611e51c1	65652	নতুন সব রং
cf614ce7db	bfac7	মুক্তি পেয়েছিল
cf61d693b9	4fbd1	তাঁর অত্যুৎকৃষ্ট শের
cf6203c788	7f71c	একাধিক স্থানে প্রায়
cf62c3d662	3bea8	নকশা অবলম্বনে
cf62d94c74	2de86	ডাম্বলডোরের ভূমিকায়
cf630bcbfb	f7a7f	দ্রোণবধের আর একটি বৃত্তান্ত পাই
cf63282d87	730c3	দেখা গেছে তাকে
cf6350617e	ca831	অনেকটা দায়সারাভাবে
cf64283b8f	4a67e	তা দ্বিপাক্ষিক হলেই চলবে
cf642af1a9	8632b	সর্বোচ্চ সত্য
cf644dd4e1	2de86	এমন অশালিন ভাষা
cf6557243a	4a67e	মুজিব
cf65d7c549	bfac7	জেলার আমীন বলেন
cf6657860d	282d3	তার মাকেও একই কায়দায়
cf66f5ab20	db735	একটি শিক্ষা প্রতিষ্ঠান
cf66f9a33f	b8ed8	এক ছিনতাইকারীকে আটক করে
cf670966f1	6d129	কাজ করতে চান
cf672fa510	870e3	আদম শুমারি অনুসারে
cf673cb435	2909b	শেষে একটু ভাবল
cf6776d308	239f7	মিত্রবাহিনীকে কিছু
cf679b859c	4f450	প্রতিপক্ষরা সন্ত্রাসীরা
cf67fa95bd	cc9fd	দর্শকদের মধ্যে আলোড়ন
cf6814d5e1	24aed	সভাপতিত্ব করেন বাংলা একাডেমির সভাপতি
cf68782394	28dfc	নিমেষের মধ্যে রটে গেল
cf6895e3c5	a916a	রিজার্ভ বেশি থাকায়
cf68a098c8	cf82a	ইটস এ গেম
cf691d0ff7	dafb6	থানায় অভিযোগ করেন মিষ্টি
cf69865efd	a8710	যাত্রীদের কাছ
cf69a0f09d	24f73	নাম রিভার ভিউ
cf69c8bff7	6fb36	এর সাত-আট দিন পর
cf6a19a68a	ac904	এই বেলা
cf6a322b5c	f83df	অন্য যেসব দেশ
cf6a662a09	fbb81	এমএলএসএস বাবুল বিশ্বাসকে
cf6a7674d4	323f1	আগে বাপের সৎ হওয়া উচিত
cf6b105a3e	bfac7	দিনের প্রথম খণ্ডে
cf6b15eedb	b8ed8	সেই লোকগুলো
cf6ba36cad	9d7bf	সমাবেশে স্মৃতি
cf6c01d953	71522	কাজে লাগাচ্ছেন বলেও
cf6c098f70	46d49	পাখির নাম
cf6c1161dc	29bab	সব খুনীদের নাম উল্লেখ করে
cf6c3fb1da	b8bdd	অবরোধের ডাক দেয়া হলো
cf6c48cefe	66b3c	ভায়োলিনটি ফেরত পেয়ে
cf6c982fe4	fd880	স্থানীয় লোকজন
cf6cd670e0	2556b	অমনি ওই শরীরের মতো
cf6d3f19e0	7e191	সবগুলো ম্যাচেই হেরেছে
cf6d87711a	0633a	তার আবির্ভাব হয়েছে
cf6dbc4958	c749e	২০০৬ সালে ৫৫১টি
cf6dc51349	ce775	পতাকা উত্তোলনের পরে
cf6dfc2d41	28bb3	ঢাকা থেকে মাওয়া যাওয়ার জন্য
cf6e435f27	ad69a	শয্যা ত্যাগ করতেন
cf6e99f703	e00db	বলে থাকেন
cf6eaadaac	33814	এই দুর্ঘটনা ঘটে
cf6f04d4d8	3f493	সান্ধ্য কোর্স চালু করার
cf6f55f341	0a87a	একটি নতুন সিংহাসন তৈরিতে
cf6fa14f34	c41d8	অভিযোগ গঠনের পর ৯ জানুয়ারি
cf6fb7d032	287bd	উদ্যোগও নেয় কর্তৃপক্ষ
cf6ffc5402	c11b1	মরফিনের ব্যবহার রয়েছে
cf701bab92	49543	মূর্খগুলো আর একটু হলে
cf701fa35f	43fc0	হত্যা মামলার মতো
cf70207aa3	7898e	উপর থেকে পড়ে যায়
cf70a01629	06ea3	এটি ঘটিয়েছে
cf72172da1	32c77	মজার এক গল্প
cf72cc126b	64092	ভোগ করতে চেয়েছিল সে
cf739cdfeb	0d4cb	ঘটনার শিকার দুই কিশোরী
cf73bb5f4e	13b6a	ঘটনার পরিণামে
cf73db2d09	7898e	২০১২ সালে পেজটি
cf7412b17c	287bd	বুড়ো কুকুরটির লোম চুলকায়
cf74386c93	943de	অনেকক্ষণ তাঁর জ্ঞান হয় নি
cf745b4c07	c5479	মুহূর্তে দূর হয়ে গেল
cf7476f826	7d133	আমার আক্রোশ ফুটে বেরোত
cf74b416d0	8a46d	বৃহস্পতিবার জানানো হয়েছিল
cf7552661c	18a52	পরে তিনি অভিযোগ করেন
cf7564b24a	976b1	গতকাল এক যৌথ বিবৃতিতে
cf759631e5	2ecf8	তাদের ক্রিকেটের মূল্যবান তথ্য
cf762977be	0895a	আহত হন কস্তা
cf762e80f9	355c1	১৯৭১ সালের সেপ্টেম্বর মাসে
cf7655ab9f	9642e	তাতে হতাহতের ঘটনা
cf77342f01	fbb81	চৌধুরী পরিবারে
cf773d2d0d	3b1f7	সম্পর্ক কোন দিকে যাবে
cf7753b4a7	d136b	বদলে যাচ্ছি
cf77795327	d9ba9	ঢাকার বিভিন্ন শ্রেনী-পেশার
cf77a4a314	f837a	অরবিন্দ লন্ডনের
cf77c07c85	5e80b	ভিন্নদেশী অপসংস্কৃতিতে
cf77caf7c3	282d3	ক্ষণস্থায়ী দিকের
cf77cb662b	06ea3	আলোচনা হতে পারে
cf780b246a	65652	তাদের বিভিন্ন জায়গায়
cf7889343e	d2355	জড়িত দুর্বৃত্তদের
cf78b55f37	2fc12	লড়কে লেঙ্গে পাকিস্তান
cf78c409c6	7ed14	দাদাগিরি
cf791c1cd1	6b437	উপাদানগুলোকে নিয়ে
cf7978bcaf	7b132	প্রথম পাঞ্চেন লামা
cf7a3ff11c	b8fe1	মুরাদনগর উপজেলা
cf7a410f32	274ee	মাঝারি গোছের সচ্ছল
cf7a94a69d	b618b	অন্তর্গত কি না সন্দেহ
cf7bc3efb4	79b06	একদিনে অভ্যেস হবে না
cf7cf30ee4	dae88	তাকে হাতেনাতে ধরে ফেলেন
cf7d2b7887	1a4a9	৪২ হাজার ২৯৩ ভোট পেয়ে
cf7d420d73	4dd57	আংটি বলে
cf7d4874b3	3c897	পানামা খাল
cf7e424f71	2d98b	সত্যজিত রায়ের
cf7e42ff84	4fc91	আজ জ্যোত্স্নারাতে সবাই গেছে বনে
cf7e480a99	698ff	দুইশ পার হয়নি
cf7eabafdd	7898e	কবি বিজয়গুপ্ত কার আদেশে
cf7eb4f872	57d54	আর সেখানে
cf800a5e4d	a1d4a	অত গালি জানতো না
cf8054fd38	7a227	তাল রেখেই কাজ করেছেন
cf806ecb6f	dec2d	ছুটির দিনের সকাল মানেই
cf8094f8b9	23b22	সামরিকতন্ত্রের বিপক্ষে
cf81342d33	323f1	গুরুত্ব আরোপ করেছে
cf813fe79d	c6848	কমিটির প্রধান হয়েছেন
cf815d7bd3	2ad74	পূজার বিশেষ
cf816ec3cc	d9b11	রেফাত উল্লাহ
cf819f118e	1f733	তারা পরিচিত
cf81b78442	e2f12	ভোরের আলো দেখা
cf822e23a4	d5f7b	তিনি সেই খাবার খেয়েছেন
cf827666b2	9e923	খুলনা রয়্যাল বেঙ্গলসের
cf829c66ea	9351a	ড. মুহম্মদ শহীদুল্লাহ্র সন্তান
cf82de12ca	0696e	গত নির্বাচনে
cf82f642f2	4fd66	মূল সমাধিটি সম্পূর্ণ হয়
cf8307f296	4fd66	অমিত কুমার
cf8312dd5b	bdd05	এবং রড দিয়ে পেটানো হয়
cf83354b9e	3b1f7	মঙ্গল কাব্য ধারা কোনটি
cf8388e8c3	06e62	অব্যাহত থাকায়
cf8389be1d	31f2a	বর্তমান
cf84544c70	9d398	ফরিদ আহমেদ এর প্রতিবেদন
cf84f3a978	9fa90	ঐশী রহমানের এলোমেলো বক্তব্য
cf84f812ec	64092	মন্নাননগরের পশ্চিমে
cf850f290f	80505	দাবি না করলে
cf85debe82	f6e55	বর্ষায় বিলের মাছের মতো
cf860d9503	616ec	মহাশূন্যে, ধূমকেতু বা উল্কাপিন্ডের মধ্যে
cf86307bda	3f493	তাকে মহাপন্ডিত
cf863b0a4f	bcaa8	বিএসএফের লেথাল ওয়েপন
cf868254de	54e68	২০১৩ সালের নভেম্বরের
cf86a28bfc	1a4a9	অনেক বেশি অবসেসড ছিলেন
cf86d52dc2	39dd0	আর কিছুদিন পরে
cf8756cdb2	2f547	৩ মাইল দূরে
cf88038037	536d9	অবতার মনে
cf8803f025	f0f95	পর্চা হাতে পেলেও
cf880a3a1b	37d7e	সম্পূর্ণ হওয়ার পর
cf88558b94	bf530	ত্রিদিবের কল্পনা ও পরিকল্পনা ছাড়া
cf886b38a7	09f0d	সেসবে কর্ণপাতের সময় ছিল না
cf88aa71cd	0f047	ধরে নিয়ে হত্যা করা হয়
cf893bb228	aa820	আর্মেনিয়ার হয়ে
cf896f4663	6ee5f	কিন্তু ১৯৩০ সালে প্রকাশিত
cf89a887ee	76329	আম্বর আলীর মেয়ে উর্মি খাতুন
cf8a99c144	0e637	রসনা পরিতৃপ্ত করিতে
cf8b596847	d136b	রাজতন্ত্র
cf8b7c7757	b8fe1	এতো কম সময়ে
cf8bf105ab	16877	বুদ্ধি দিয়ে চালাবো
cf8c07528d	91230	নগরীর মনসুরাবাদ এলাকায়
cf8c635e39	f658d	ইইউ এবং যুক্তরাষ্ট্র রাশিয়া ও ইউক্রেনের মোট ২১ জন উচ্চপদস্থ কর্মকর্তার উপরেও নিষেধাজ্ঞা আরোপ করেছে।
cf8d13637a	7f2ef	হাসানুল হক ইনুও
cf8d17217d	5dec6	এই তথ্যটুকু মনে না রাখলে
cf8d30a42e	d2faf	এই মহিলারা
cf8d3c7281	0a7a0	অ্যাঞ্জেলিনা জোলি
cf8d91e5bc	f1ea4	মোজাহিদুল ইসলাম সেলিম
cf8d9560c7	2d98b	দীর্ঘ ১০ বছর ধরে
cf8dea922d	83c53	তখন তারা বাধ্য হয়ে
cf8e4a2a6a	4e900	সর্বোচ্চ আইন কি
cf8e758879	2556b	তাঁর সঙ্গীতের শুরু
cf8eac7ef1	80be1	বিরোধিতা করে
cf8ef7459b	29d44	বরং পুরো
cf8f9e6cdf	d1b12	কারখানাগুলো সম্পর্কে
cf90955903	7b900	কল্যাণ ট্রাস্ট ও অবসর ভাতা
cf914cd99e	967fd	নিরপেক্ষতা বজায় রাখবেন
cf91528e0e	730c3	অভিনয়ের পাশাপাশি
cf927b3ad6	f600a	কলিকাতা হারবাল
cf9298e674	7b900	অনেক স্থান
cf92bb1c48	c9c19	থিম সংয়ের সঙ্গে
cf9309bbf9	c4973	গভীর উদ্বেগ প্রকাশ করেছে
cf93ad057b	aa820	বাংলাদেশ আছে ১০ নম্বরে
cf940bb52a	520fb	১৪৪ রান করার পাশাপাশি
cf94175d07	28bb3	উত্তেজনার পর
cf9423d4cf	09f0d	গত ডিসেম্বরে ফিফার হাতে
cf943c0a23	351dd	তাঁর সবচেয়ে বিখ্যাত বই
cf94489785	8845d	বুঝতে দেরি করছে
cf94badd3b	f2780	ক্ষমতাসীন দল জানিয়েছে ইংলাক চীনাওয়াত নির্বাচনে প্রতিদ্বন্দ্বিতা করবেন।
cf94ca71b7	932bb	তবে আমি বলতে পারি
cf94ccf040	3bea8	জাতীয় সংসদ ও প্রেসিডেন্টসহ
cf94d26987	06e62	লন্ডনে যান
cf94f5669d	9065c	আত্মহত্যার চেষ্টা করেছে
cf951b426a	a699c	এটি মেলে না
cf95308542	7c272	উভয় দেশে
cf9564fc65	68ab7	যদিও সম্পর্কের গভীরে গেলেই
cf95beb8f2	c5479	আলাদা অ্যাকাউন্ট করতে হয়
cf95e88c82	a699c	বিশ্ববিদ্যালয়টিতে বাণিজ্য অনুষদ
cf95f09ac1	536d9	১২ ডিসেম্বর
cf961b4834	4a918	মানবতাবিরোধী অপরাধের তদন্ত
cf9625186b	b52ab	প্রসঙ্গত, গত ৬ মার্চ
cf963fc6ba	ad050	সতীর্থ লুকাস পোডলস্কিকে
cf96438f34	4dd57	সত্যি আমরা জানি না
cf96780a3d	66dcd	আমাদের দৃষ্টিভঙ্গী
cf96c51bcb	2fe3c	বাংলাদেশ ব্যাংক
cf970919e4	efc0d	একজন মার্কিন ডিক্যাথলেট
cf97e2e037	f658d	মুহূর্তেই ধাক্কা দিয়ে
cf988f1625	2ecf8	আমরা আলোচনায় বসতে রাজী
cf98e0532a	ba2f6	বিকেলে বাচ্চারা
cf9a2b8ab8	d7a68	একটি নিরপেক্ষ প্রতিষ্ঠান
cf9a515aaf	95f83	পরে তিনি হাসপাতালে মারা যান।
cf9a5984a2	7e1d5	দীর্ঘদিনের পরিকল্পনা ছিল
cf9a8a3cd3	932bb	সম্ভবত সবচেয়ে
cf9aa2d8be	43b04	মস্কো চলচ্চিত্র উৎসবে
cf9aa5c8b5	880ae	সম্ভ্রান্ত শশধর প্রকাশনী
cf9abfae58	cc9fd	ক্ষুদ্র ব্যবসা
cf9ad47ed9	dec2d	আমি জনগণের পাশেই থেকেছি
cf9adc5376	e3d8b	শিশুদের নিয়ে কাজ করে
cf9b15190d	eecdd	রহস্য-উদঘাটনে নামেন
cf9bb95515	a274b	এইচ এস সি ভর্তি
cf9c3e373f	2bc73	অর্থ হলো শণ
cf9cc79a1a	09f0d	বঙ্গভঙ্গ ঘোষণা
cf9cd7224d	5354e	বড় কিছু
cf9cd9b258	554fe	৯৮ হাজার ৯৫১
cf9d192a40	32b3e	এ তথ্য জানানো হয়।
cf9d3e3f4b	13b6a	জাতীয়তাবাদী ভাবপ্রবাহের
cf9d60fb53	7d3e1	নেতা
cf9d88008c	13b70	পুস্তিকাদি পড়া
cf9d8f0b66	c463d	রাশেদুল ইসলাম রাঞ্জু
cf9db355d1	9d7bf	খেয়ে দেখতে পারেন
cf9e34d4b0	d2d71	আয়নার সামনে দাঁড়ায়
cf9e3722e4	32b3e	খড়খড়ে তোয়ালে
cf9eabd96d	2bd99	দলকে বাঁচিয়েছেন তিনি
cf9f8dadba	c2082	বর্ণমালা
cf9fbdc120	121bd	দিপিকা আরও জানান
cf9fc0bd53	7d004	বাংলার মুসলমান সমাজ
cfa03c9f30	53396	রয়েছেন ২০৯ জন
cfa06cc083	7b103	একই ঢঙে ২০১২ সালে
cfa0c6db1e	fdcba	যেখানে বাধা দেয়া হবে
cfa13f91db	d9b11	নির্ধারিত সময় বেলা ২টা পর্যন্ত
cfa15e1f31	8c120	ভালো কিছু পাওয়ার যোগ্য
cfa19187fb	ea5be	হরতাল প্রতিরোধে শাহবাগের গণজাগরণ মঞ্চ থেকে পূর্বঘোষিত পতাকা মিছিল করে শাহবাগের আন্দোলনকারীরা।
cfa22996a3	420df	অন্যান্য জঙ্গী সংগঠন
cfa3ab6290	6b437	কাপড়চোপড়ও নষ্ট করে ফেলেছিল
cfa427475d	ce180	জন্ম ৮ মে, ১৯৯২
cfa4759105	24f73	ভেরোনায় এসে পৌঁছাল সে
cfa4ab1376	a06a1	তুমি কি সেই জন যার জন্য কাঁদে মন
cfa60cfeec	08458	আমি মালয়েশিয়ায় থাকি
cfa61ded49	8406e	ভুক্তভোগিদের আ্ইনগত প্রতিকার পাবার
cfa657f30e	38d3a	স্বদেশ প্রত্যাবর্তনের পর জনসভায়
cfa66ad15f	c749e	বউ ত বাঁজা
cfa66f39dc	e9fa7	বিশেষ করে সিলেট অঞ্চলে
cfa67bf054	7f71c	সম্পাদনা করেছেন
cfa7052128	948d3	নানা ধরনের অপরাধ
cfa780c225	68549	প্রতিবছরের মত
cfa7815a8d	520fb	এবং এই টোটেমের
cfa7b32879	5d80e	চলতি অর্থবছরে
cfa83ff5af	0744c	একথাটি তাঁহার একটুও
cfa86cc2f1	82926	অস্ট্রিয়াতে মুসলিম ধর্মাবলম্বীর
cfa884ca51	9b864	ইউনিসেফের কাছ থেকে
cfa9122ae3	24f73	লালনের গান
