dd0029e82d	420df	একযোগে মুক্তি দেওয়া হবে
dda4f36a52	a06a1	বাংলা ১৩৪৫ সনে খ্রি. ১৯৩৯ কুমিল্লার বিশিষ্ট বুদ্ধিজীবীদের উদ্যোগে সাহিত্য পরিষদ কুমিল্লা শাখার এক সম্মেলনের আয়োজন হয়।
dda517076f	ff1c3	শুকনো মৌসুমের ব্যাপ্তি, উচ্চতা
dda55f969a	e8dde	বাংলাদেশের স্বাধীনতার পর
dda569191d	21e54	রাখতে পারেন নি
dda56ba53e	bcaa8	টেলিফোন অ্যানসারিং মেশিন
dda59467b0	2de86	বালিতে একটি সিদ্ধান্ত
dda5a18fa6	f0f95	আমাদের শ্রম আইন
dda5f3291d	932bb	মায়ের আশকারা পাইয়া
dda68bd67a	315e9	বোমা তৈরির সময়
dda6a1e437	24aed	নিজ বিভাগের ছাত্রীদের
dda6a771f6	3bb15	তার পক্ষে ট্রাইব্যুনালে
dda818dfcb	554fe	আগের চিঠিতে বরাবর
dda84864b7	3d17c	এবং অন্যান্য কট্টরপন্থী দলগুলোর
dda84f75b0	c8f7f	পেঁচিয়ে থাকা সাপ
dda918665d	577fa	বাংলাদেশের সরকার
dda94724c0	91223	মুদ্রা
dda9b2e6a9	2de86	৩৫০ থেকে ১ হাজার টাকা
ddaa2cda8d	1e7c6	তাকে জিডিটাল টাউট হিসেবে
ddaac5ef24	b52ab	নতুন পেশার
ddab2e7fde	7027a	ওরা রাখতে দিছিল
ddab35930e	4c1eb	কিন্তু এর করুণ শিকার ছাড়া
ddab653dc4	ea5be	এ পোড়া সংসারে
ddabf69315	31f09	ও ৭০-এর দশকে
ddac5a0396	c2082	গ্রেগসন সদম্ভে কথা গুলি বলল
ddad47fd97	43199	জবাব দেবে
ddad6f4097	91230	ব্যক্তিগত আক্রমণ
ddadba3a85	f658d	তার পর সেই রাক্ষসীর গর্ভে
ddae13ae91	121bd	শাহীন তৃতীয়
ddae39b67e	06e62	তদন্তের জন্য গত কয়েকমাসে
ddaece7125	e55de	সব ক্ষেত্রে নেপালের সঙ্গে
ddaed010be	8632b	চালু করা উচিত
ddafab5b3d	9351a	ট্রান্সলেটর
ddafb90833	93080	নানা ধরনের পণ্য
ddb07d3317	ab946	শীতকালে পানির প্রবাহ বাড়লে
ddb08fcd4a	23291	এক গৌরবময় ইতিহাস
ddb0a79212	52578	জগতে প্রসিদ্ধ করবে
ddb0af94b4	698a4	ছেলেটি বলছিলেন
ddb0d080f4	d9b11	অনুষ্ঠিত বিশ্বকাপও
ddb0d467ca	baa02	দুপুরে বরের গাড়িবহর
ddb16a839f	66c6b	এর আগে রুশ-পন্থী সৈন্যরা
ddb1759a4a	d9081	প্রদীপে জ্বলিবেন
ddb18c6180	05901	গত ১০অগাস্ট
ddb1938713	91dff	ফ্রান্সের বিখ্যাত প্যারিস বিশ্বমেলার
ddb1d3c53c	f89d7	বেড়ার কিছু অংশ নিয়ে
ddb25dad95	9c8dd	রিপোর্ট প্রকাশ করেছে
ddb3012a9c	9813c	অক্কলকোট, ভারতের
ddb3459844	42898	নুরুন্নবীকে আটক করা হয়
ddb35caac6	e2ff7	দ্বিতীয় দিন ২৬ ফেব্রুয়ারি
ddb3a77376	eecdd	এখনো স্থানীয় হিন্দু সম্প্রদায়
ddb413230c	7b132	এতদিন কি আল্লাহর উপর
ddb427483e	b78ec	ভাবতে শুরু করেন তিনি
ddb44bfe96	39293	লক্ষ্য করিয়া
ddb45fb91c	ef4f8	বাংলা খবর
ddb4d1db33	80539	প্লিজ এই আসছি
ddb4ec2f99	07660	তারপরেই তারা ঠিক করবে
ddb53d29b1	5d80e	গিরিশ এখানে তোমার কেমন লাগে
ddb55d58ca	d41be	ছবির দৃশ্যে
ddb57fcf44	75936	একটি আলোচনা অনুষ্ঠানে অংশ নিয়েছি
ddb5a577c7	e00db	ও গর্ভস্থ শিশু
ddb5af0844	d8c80	ছবিটির পরিচালনা করবেন
ddb5bdddee	194f5	কোন ব্যবস্থা নিতে দেখছিনা
ddb626a58e	92bb2	অবর্তীণ হতে হবে
ddb6a32c94	ad98d	এয়ারলাইন, ফুড ইণ্ডাস্ট্রির মতো
ddb7136555	ce629	দিনটাই মাটি হবে
ddb7517c46	6dff5	স্বপ্নে আঁকা নবীন আলো
ddb7883221	a4750	হাম বলার পর বলেন
ddb7f50e24	5dec6	নিয়ন্ত্রণ করছে
ddb8b25c6d	d8c80	আকষর্ণীয় এ মোবাইলটি
ddb8c42cd7	d82d9	পশ্চিম বাংলার মানুষের মধ্যেও
ddb95e0dc5	e6e48	চায় না পরিবার
ddb9b13293	2ac82	বশীকরন মন্ত্র
ddba6c7696	11915	জনপ্রিয় গাড়ি ন্যানো
ddbae29d7b	c7a89	বাদ দিয়েছিলেন কোচ
ddbb759643	c7a89	সিরিয়ার সংকটের
ddbb92b46d	2ecf8	লঞ্চডুবির ঘটনা ঘটেছে
ddbcd2a458	d82d9	হামলাকারীদের গ্রেপ্তার
ddbce9678f	fb4cb	তিস্তা নদীর পানি বন্টন প্রশ্নে
ddbd0033ab	1b359	সবুজের নিসর্গ ভরা
ddbdd648cc	7df87	সরকার পরিস্থিতি নিয়ন্ত্রণে ব্যর্থ হয়েছে
ddbf30ff3e	09b32	প্রথমে যে ট্রিলজির
ddbf9c0545	16a17	শীর্ষে উঠল অস্ট্রেলিয়া
ddbfd4a3eb	37e17	জানানো হলে
ddbfe94314	1652d	ঘোড়া থামিয়ে
ddc0478f3f	f1ff2	সেইখানে লইয়া গিয়া
ddc04e2b37	f143a	মিডিয়া ও ক্যাম্পেইন
ddc04f7609	e8dde	শাক-সবজির দাম
ddc106a333	ad2a0	এই ভাবটিই তো জেগেছিল
ddc21c451a	dec2d	নেদারল্যান্ডসের বিপক্ষে
ddc22a3a1f	7898e	আর একটার চেয়ে
ddc353b81f	18460	প্রধানমন্ত্রী বানাতে
ddc394308e	e6e48	রাজনৈতিক দলগুলোকে
ddc3ca1b47	6dff5	আজি কালি
ddc43336a0	fbb81	আগুন নেভাতে
ddc55cd64a	4bd2c	তুমি কি ধোনি
ddc58b6340	b08d0	ঘুরে তান ধরেছি
ddc5c2023c	b8bdd	সৌর বিদ্যুৎ
ddc6056d31	c4973	অন্তত চারটি চালান
ddc62d17d4	cb627	গল্প আদায় করে
ddc68afa82	d7a68	কিছুতেই তৈরি হতে পারে না
ddc696019d	4164f	অগ্নিকাণ্ডের ঘটনা ঘটে
ddc7b8e36b	a3a6d	পঠিত শিশুসাহিত্যে
ddc81d1efc	11915	পরামর্শ নেয়ার জন্যই
ddc920f63b	9fa90	এক হাজারের বেশি শ্রমিক
ddc95ec1a3	5d12f	বারমুডা
ddc993f789	ef915	তৈরি করা হয়েছিল
ddca8ed885	ad050	অতিরিক্ত স্মার্ট ও অহংকারী
ddcaab8148	85430	ওই সময় তারা
ddcb01406d	967fd	আমাকে আবার টেনে নিলে
ddcb518d32	b8bba	সাত খুন মাফ সেদিন
ddcbbe8293	f1240	জন্ম ১৮৩০, মৃত্যু ১৮৯০
ddcbc2573e	8ba2b	৭৫ সালে
ddcbce621f	f2097	কেজিপ্রতি প্রায়
ddcc14e509	9813c	তার পিঠে
ddcc7cb598	698ff	অতিক্রম করতে পারবে
ddcc9faef5	121bd	গেয়ে যাচ্ছে আমাদের
ddccefd5de	9092b	টুইটারে ভক্ত
ddcd1df8f0	1cb75	মাথার মধ্যে বারবার ঘুরপাক খায়
ddcd636825	24f73	বোঝা গেল না
ddcd7e9dc1	d9b11	তা নিশ্চিত করবো
ddcdc889aa	f2780	গহ্বরের নীচে
ddcdfb640b	e2ff7	সালাফি মতবাদের
ddce352cfb	e6752	২০১১ সালের ২১শে মে
ddce7f65df	93bf3	একবিংশতম রাউন্ড শেষে
ddceafce65	28bb3	সৈয়দ হায়দার আলী জানিয়েছেন
ddcf3c6f5d	323f1	অভিযুক্তের আইনজীবীকে
ddcf86998c	4fd66	ফলে বিক্রিও কমে গেছে
ddcfc0740e	e6752	স্কুলের প্রায়
ddd05c64e1	24f73	ভারতে ৮২ কোটির বেশি মানুষ
ddd07d225e	616ec	আমি গ্রামে গিয়ে
ddd08a6254	bfac7	বাহাদুর হয়ে উঠেছে
ddd0fb57d4	f83df	দৈর্ঘ্য ও প্রস্থে
ddd1dece8a	590d0	তাই চলচ্চিত্র সংশ্লিষ্ট সবাই
ddd2108551	3fb17	একরামুল হক দুলাল
ddd23abcb0	07660	নাম দেওয়া হয়
ddd2b0b278	b2a62	বিক্ষোভকারীদের ওপর
ddd302a276	ff970	অধিক সমস্যার সম্মুখীন হচ্ছেন
ddd36ce5d1	0b7ca	জন্মগ্র্রহণ করেন
ddd3715fa5	a3a6d	যে কারুরই তাতে
ddd3b043aa	cb1aa	তিনি প্রেসিডেন্ট নির্বাচিত হয়েছেন
ddd446fff4	18a52	বিছানা থেকে
ddd46507cc	15a75	প্রয়াস চালিয়ে যায়
ddd5c71f64	7f71c	ছিলেন একজন আইরিশ মহিলা
ddd5db5194	bfac7	এক ও অভিন্ন সত্তা
ddd6bb1598	287bd	সাভার এনাম মেডিকেল কলেজের
ddd6bd9c7e	c173f	এটিই হবে এই আদালতের
ddd6bf5126	dec2d	বেসেছিলেন শশী থারুরকে, পুরুষকে
ddd7b32e8b	06e62	এগুলিতে বেশ কিছু
ddd7f1b6e5	43fc0	বাসে যেতে
ddd8406361	bd576	তা আরও বিভ্রান্তির
ddd8e7a670	1cb75	তারা নামাজও পড়ে
ddd9686074	256f5	দলটির
dddb1d129f	32c77	বর্তমানে খালি নেই
dddbb628d5	577fa	সব দেওয়া শেষ হলে
dddbef8c2b	f2780	দেশটির প্রেসিডেন্ট বেনিগনো এ্যকুইনো বলেছেন মৃতের সংখ্যা আরও বাড়তে পারে।
dddc157787	195f7	এক ঝটকায় পায়ের বাঁধন ছিঁড়িয়া
dddcb4efcf	f600a	পুরুষদের মতোই নারীরা
dddcbf511e	c41d8	১৯২৭ সালে
dddcfc5d60	cc18a	সংখ্যা ছিল ২৪টি
dddd1957f4	53396	সোনার আংটি
dddd5d9c53	c6848	চেষ্টা করেছিল
ddddbddac3	5dd61	তৎকালীন পাকিস্তান আণবিক শক্তি কমিশনে
dddddced87	976b1	সবচেয়ে ব্যাপক সহিংসতা হয়েছে
ddde2129be	dfefa	ছুটে গিয়ে জিজ্ঞাসা করল
ddde9c2d1a	6da0a	তড়িৎ প্রবাহের
dddedbbb89	6d129	সর্বোচ্চ ব্যবস্থা নেয়া হয়েছে
dddedbcd82	ced74	পুরো যুক্তরাষ্ট্র জুড়েই
dddf2639b9	91223	কবি সন্ধ্যাকর নন্দী
dddf4eafd6	4dd57	দশ ওভারের মতো
dddf721de2	ea5be	সত্য কথা
dddf753a86	71522	কয়েকজনের মৃত্যুদণ্ড হয়েছে
dddfafdcf6	b2a62	ও ফুটপাতগুলোতে
dde0131e7c	ce629	দুনিয়ার মাটির মত
dde155de0a	e7230	স্থানীয় সময় বিকেল চারটের পর
dde15a30d9	b9122	ভদ্রলোকটির বুটের লাথি
dde1b2a639	8632b	সবচেয়ে প্রাচীন কালের
dde1b7e494	7d133	তুই উল্টা আমাকে
dde1c1632a	0c39f	আলাপকালে দলটির
dde1e19cf4	0b7ca	হুইস্কির তাজা গন্ধে
dde233a216	7aed9	একটি প্রতিফলন থাকবে
dde2423245	bfac7	তাদের সংহতি জানান
dde284d35d	e2ba2	নতুন দিল্লির
dde2b548ba	2fc12	পৌছানো যায়
dde383888d	22096	বাইরের ডিসকোর্স
dde3dc0785	c6848	চিত্রকলা বিষয়ে
dde449d8de	06527	তিনি প্রমাণ পেয়েছেন
dde4be395f	dfefa	ছয় হাজার চিকিৎসক
dde4d7f5a5	f658d	আধুনিক চিত্রকলার প্রতি
dde55345d8	29089	কত মানুষের লাশও
dde5f929d7	c2082	তাঁর মৃত্যুতে কলম্বিয়া আজ
dde63758d1	31f09	এটিই প্রথম আনুষ্ঠানিক অস্ত্রচুক্তি
dde6adb5e1	d9817	চুক্তি হওয়ার কথা ছিল
dde76cc22e	554fe	এবিএম মহিউদ্দিন চৌধুরী
dde798026a	44322	আলোচনা করতে হলে
dde7a2ebef	4dd57	রাহা আমার প্রথম ছবিতে
dde7cc82a1	03284	মূল অনুষ্ঠানের সঙ্গে
dde8195d99	b618b	আজ শনিবার দুপুর
dde8708c05	e9759	আর কামান দাগানো থামালে
dde87be105	903fa	মার্কিনিরা আনবিক
dde8950605	5639c	ভিলেন
dde8ab8c75	1652d	আরেকটি সুযোগ নষ্ট করে আবাহনী
dde8c7d55f	351dd	যুক্তরাষ্ট্র সংঘাত চায় না
dde8e3daea	b2a62	অতিক্রম করবে ইসন
dde9b88622	eaa7a	ঢাকার মোহাম্মদপুরে
ddea3efcf0	693cb	মার্ক টালি আরও জানিয়েছিলেন
ddea84539e	491a5	জাহাজের সহযাত্রী
ddea8f8fda	520fb	ইসি খসড়া বিধিমালাটি আবার
ddeaeb0bcf	83c53	২০০১ সালের ২৭ আগস্ট
ddeb055a53	698ff	রূপান্তরিত বললাম কারণ
ddebfc2193	5e80b	চোখ সরু করে
ddec0fad3c	f600a	কখনোই নারীদের
ddec233a1e	cb1aa	আলাদা আলাদা প্রতিবেদন তৈরিরও
ddec76350b	71522	বলে মনে হয়েছে
ddec7f673c	f1ff2	জানুয়ারির ভোট সমীক্ষায়
ddecd195e4	91ac1	কিছু সুফল বয়ে আনলেও
ddecf68588	e00db	একজন গণধর্ষিতা হলেন
dded5c3d1f	ca831	৮. পশ্চিমে বেশিরভাগ প্রযুক্তি প্রতিষ্ঠানেরই
dded7bc03c	1652d	হেফাজতের সমাবেশে আসা
ddedb38f93	509f6	উত্তীর্ণ হতে পারেনি
ddee0bb15b	f0f95	রাষ্ট্রভাষা দিবসরুপে
ddee25a4b4	f1ff2	ইসলামিক ছবি
ddee4ff813	0f047	কার্যালয় সূত্র
ddeedf94e6	b8bf0	কাজ করতে চায়
ddef01397f	3bea8	এসময় তিনিও
ddef843e6a	4dd57	লিখতে বসিনি
ddefbbdef2	3c897	কমপক্ষে একজন
ddf03c1219	75626	রাজকন্যা বললেন
ddf0586371	72649	আমার চোখে কি পড়ছে
ddf06e31f9	d5f7b	অনেক দেরিতে
ddf19959e8	ce775	গামছা বিক্রি
ddf1b1b7a9	32c77	হতাশ হয়েছিলেন ভক্তরা
ddf1b3a154	2aecc	একটি প্রতিবেদন দেয়া হবে
ddf2244bec	35ef3	ভারত ঘোষণা
ddf27a3f93	33814	জরিপেও তার প্রতিফলন ঘটেছে
ddf28c9f70	7d004	কোণঠাসা হয়ে পড়েছে
ddf296bfe2	c11b1	সরাসরি
ddf305efe6	d9ba9	বেতন মাত্র
ddf30a0840	acb88	অহোরাত্র যে টেলিফোনটা
ddf3760060	6d129	বক্সের ঠিক বাইরে থেকে
ddf398d107	dafb6	ওইটাই তার দোষ
ddf3acc4e6	5e80b	পর্তুগিজ ফরোয়ার্ড লিওনার্দো সুয়ারেস
ddf3bbe4c4	aab0f	কৃষি ও মৎস্যজীবীরা নানা ধরনের
ddf42cce84	e6752	তার পাশে দাঁড়াই
ddf46004cd	8edea	একই এলাকার
ddf4b7164c	ca831	মতিয়া চৌধুরী বলেন সবার মধ্যে সংবিধান মানার মানসিকতা থাকলে সংঘাত এড়ানো যাবে।
ddf5a66840	71522	সোমবার ইস্তফা দেন তিনি
ddf5c0d851	46da4	কেউ ঘুণাক্ষরেও জানতে পারে না
ddf5fc250d	ee852	মা’রা ছেলেদের ক্ষত মুছে দিয়ে
ddf64bf1b6	82926	যদিও এটা আমাদের জন্য
ddf6e1cd9c	5354e	জারুল ফুল
ddf71b3399	d82d9	অন্তত আজ না হলেও
ddf71d65fd	adf01	নতুন বার্তা
ddf740585f	69449	বিধ্বস্ত হওয়ার কারণ
ddf772dad9	0f047	উঠে আসে আশার সঙ্গে
ddf776f79c	256f5	যার ফল দেখা গেছে
ddf7fc66e0	a1201	তিন শিক্ষার্থীকে
ddf814cf1b	d136b	ক্রিকেট বোর্ডে
ddf8b9ee9d	c8f7f	এ পর্যন্ত ১৫১ আসনে
ddf8d28c99	54e68	আদালত শুধু সন্তানের
ddf917e460	93080	একটি অঙ্গরাজ্য
ddf91ab7da	1cb75	গোয়েন্দা গল্প
ddf999a2bb	52578	সাংগঠনিক সফরে আরও আসেন
ddfa0815e3	7027a	অ্যাকটিভিশন ব্লিজার্ড
ddfa8a0d50	d1b12	অর্থ পাঠান
ddfac2e797	43fc0	ফিসপ্লেট খুলে ফেলে
ddfb0a0906	0f047	বিশ্লেষণধর্মী বা গবেষণামূলক বইয়ের সংখ্যা
ddfb796a25	4a918	বিড়াল
ddfb7b564d	4ea73	তাদের পক্ষে ধারণ কিছুটা কষ্টকর
ddfbae6638	e2c11	চেনা মহলের বাসিন্দা
ddfc325b52	2fe3c	আর অভিবাসান্তরের দর্শী জীবন
ddfc67a9fd	0a7a0	দুটো উল্লেখযোগ্য বৈশিষ্ট্য
ddfc6e9599	b5fdc	আমরা তিনশো লোক পারছিনে
ddfc83a16a	a9a58	বক্সের ভেতর
ddfce6c4ee	e50f1	সাপ্লাই চেইন ম্যানেজমেন্টের অংশ হিসেবে
ddfd078947	2de86	দেয়ার জন্য
ddfd96e547	85430	বিচারের সুযোগও রাখা হয়েছে
ddfdc9edb8	315e9	ওই রুলের ওপর
ddfdcf97ee	a916a	ডেসপিকেবল মি টু, দ্য ক্রুডস
ddfdfd6e39	2556b	গাঙচিল সাহিত্য আসর
ddfe177042	35ef3	ডিগ্রি ভর্তি
ddfe3d91c9	d136b	কথা বলতে হলো
ddfe6ae9d2	e3d8b	বিশেষ ঘটনাটা শুধু
ddfe77789a	06527	যেটা সাধারণ মাপের
ddfe8fb999	ad050	একটু কাঁপায়
ddfea783b9	46da4	বারবার পর্যবেক্ষণ করতেন
ddfedbdec2	e43d4	এবং এই সম্পর্ক
ddff48b52c	b52ab	অতুলপ্রসাদ বাংলা গানে
ddff90758f	3fae0	দশম মিনিটে
ddffc6836d	4dd57	সকলি আসিয়া ধরে
